1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
6894, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
6895, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 10, 1, 1
6896, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 10, 1, 1
6897, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, betteranimalsplus:octopus, 10, 1, 3
6898, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
6899, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, abyssaldepths:blackcap_basslet, 10, 1, 4
6900, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, abyssaldepths:butterflyfish, 10, 2, 5
6901, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, abyssaldepths:clownfish, 10, 2, 3
6902, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, abyssaldepths:fish, 10, 3, 5
6903, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, abyssaldepths:fairy_basslet, 10, 1, 4
6904, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, abyssaldepths:masked_butterflyfish, 10, 2, 5
6905, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, abyssaldepths:raccoon_butterflyfish, 10, 3, 5
6906, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 15, 1, 1
6907, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
6908, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
6909, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
6910, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, betteranimalsplus:eel_saltwater, 10, 1, 3
6911, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
6912, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
6913, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
6914, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
6915, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
6916, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
6917, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
6918, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
6919, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
6920, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:wraith, 10, 1, 1
6921, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
6922, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 10, 1, 1
6923, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 10, 1, 1
6924, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:wavewhisperer, 10, 1, 1
6925, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:quick_growing_anemone, 10, 1, 1
6926, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:poison_anemone, 10, 1, 1
6927, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:redstonegeode, 30, 1, 1
6928, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:quartzgeode, 45, 1, 1
6929, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:lapisgeode, 35, 1, 1
6930, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:irongeode, 40, 1, 1
6931, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:goldgeode, 35, 1, 1
6932, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:glowstonegeode, 45, 1, 1
6933, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:emeraldgeode, 45, 1, 1
6934, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:diamondgeode, 25, 1, 1
6935, ocean, minecraft:deep_lukewarm_ocean, MONSTER, geode:coalgeode, 50, 1, 1
6936, ocean, minecraft:deep_lukewarm_ocean, MONSTER, mowziesmobs:grottol, 10, 1, 1
6937, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
6938, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
6939, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:armored_drowned, 10, 1, 1
6940, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:armored_sunken_skeleton, 10, 1, 1
6941, ocean, minecraft:deep_lukewarm_ocean, MONSTER, dungeons_mobs:armored_sunken_skeleton, 10, 1, 1
6942, ocean, minecraft:deep_lukewarm_ocean, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
6943, ocean, minecraft:deep_lukewarm_ocean, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
6944, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 1
6945, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
6946, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
6947, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
6948, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
6949, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, abyssaldepths:sailfish, 10, 1, 5
6950, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, abyssaldepths:sea_serpent, 10, 1, 1
6951, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, abyssaldepths:seahorse, 10, 1, 3
6952, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, abyssaldepths:swordfish, 10, 1, 4
6953, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
6954, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
6955, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
6956, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
6957, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 10, 1, 1
6958, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
6959, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
6960, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 10, 1, 1
6961, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 10, 1, 1
6962, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:octopus, 10, 1, 3
6963, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
6964, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
6965, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
6966, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, abyssaldepths:blackcap_basslet, 10, 1, 4
6967, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, abyssaldepths:butterflyfish, 10, 2, 5
6968, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, abyssaldepths:clownfish, 10, 2, 3
6969, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, abyssaldepths:fish, 10, 3, 5
6970, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, abyssaldepths:fairy_basslet, 10, 1, 4
6971, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, abyssaldepths:masked_butterflyfish, 10, 2, 5
6972, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, abyssaldepths:raccoon_butterflyfish, 10, 3, 5
6973, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
6974, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
6975, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
6976, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
6977, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
6978, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
6979, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
6980, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
6981, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
6982, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
6983, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
6984, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:enderman, 5, 1, 4
6985, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
6986, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:drowned, 10, 1, 1
6987, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:wraith, 10, 1, 1
6988, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
6989, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 10, 1, 1
6990, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 10, 1, 1
6991, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:wavewhisperer, 10, 1, 1
6992, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:quick_growing_anemone, 10, 1, 1
6993, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:poison_anemone, 10, 1, 1
6994, ocean, minecraft:deep_cold_ocean, MONSTER, geode:redstonegeode, 30, 1, 1
6995, ocean, minecraft:deep_cold_ocean, MONSTER, geode:quartzgeode, 45, 1, 1
6996, ocean, minecraft:deep_cold_ocean, MONSTER, geode:lapisgeode, 35, 1, 1
6997, ocean, minecraft:deep_cold_ocean, MONSTER, geode:irongeode, 40, 1, 1
6998, ocean, minecraft:deep_cold_ocean, MONSTER, geode:goldgeode, 35, 1, 1
6999, ocean, minecraft:deep_cold_ocean, MONSTER, geode:glowstonegeode, 45, 1, 1
7000, ocean, minecraft:deep_cold_ocean, MONSTER, geode:emeraldgeode, 45, 1, 1
7001, ocean, minecraft:deep_cold_ocean, MONSTER, geode:diamondgeode, 25, 1, 1
7002, ocean, minecraft:deep_cold_ocean, MONSTER, geode:coalgeode, 50, 1, 1
7003, ocean, minecraft:deep_cold_ocean, MONSTER, mowziesmobs:grottol, 10, 1, 1
7004, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
7005, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
7006, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:armored_drowned, 10, 1, 1
7007, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:armored_sunken_skeleton, 10, 1, 1
7008, ocean, minecraft:deep_cold_ocean, MONSTER, dungeons_mobs:armored_sunken_skeleton, 10, 1, 1
7009, ocean, minecraft:deep_cold_ocean, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7010, ocean, minecraft:deep_cold_ocean, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
7011, ocean, minecraft:deep_cold_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
7012, ocean, minecraft:deep_cold_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7013, ocean, minecraft:deep_cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
7014, ocean, minecraft:deep_cold_ocean, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
7015, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
7016, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, abyssaldepths:sailfish, 10, 1, 5
7017, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, abyssaldepths:sea_serpent, 10, 1, 1
7018, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, abyssaldepths:seahorse, 10, 1, 3
7019, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, abyssaldepths:swordfish, 10, 1, 4
7020, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
7021, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
7022, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
7023, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
7024, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
7025, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
7026, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 10, 1, 1
7027, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
7028, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
7029, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 10, 1, 1
7030, ocean, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 10, 1, 1
7031, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
7032, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
7033, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, abyssaldepths:blackcap_basslet, 10, 1, 4
7034, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, abyssaldepths:butterflyfish, 10, 2, 5
7035, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, abyssaldepths:clownfish, 10, 2, 3
7036, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, abyssaldepths:fish, 10, 3, 5
7037, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, abyssaldepths:fairy_basslet, 10, 1, 4
7038, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, abyssaldepths:masked_butterflyfish, 10, 2, 5
7039, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, abyssaldepths:raccoon_butterflyfish, 10, 3, 5
7040, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
7041, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
7042, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
7043, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
7044, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
7045, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
7046, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
7047, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
7048, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
7049, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
7050, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
7051, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman, 5, 1, 4
7052, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
7053, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned, 10, 1, 1
7054, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:wraith, 10, 1, 1
7055, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
7056, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 10, 1, 1
7057, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 10, 1, 1
7058, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:wavewhisperer, 10, 1, 1
7059, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:quick_growing_anemone, 10, 1, 1
7060, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:poison_anemone, 10, 1, 1
7061, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:redstonegeode, 30, 1, 1
7062, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:quartzgeode, 45, 1, 1
7063, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:lapisgeode, 35, 1, 1
7064, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:irongeode, 40, 1, 1
7065, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:goldgeode, 35, 1, 1
7066, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:glowstonegeode, 45, 1, 1
7067, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:emeraldgeode, 45, 1, 1
7068, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:diamondgeode, 25, 1, 1
7069, ocean, minecraft:deep_frozen_ocean, MONSTER, geode:coalgeode, 50, 1, 1
7070, ocean, minecraft:deep_frozen_ocean, MONSTER, mowziesmobs:grottol, 10, 1, 1
7071, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
7072, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
7073, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:armored_drowned, 10, 1, 1
7074, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:armored_sunken_skeleton, 10, 1, 1
7075, ocean, minecraft:deep_frozen_ocean, MONSTER, dungeons_mobs:armored_sunken_skeleton, 10, 1, 1
7076, ocean, minecraft:deep_frozen_ocean, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7077, ocean, minecraft:deep_frozen_ocean, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
7078, ocean, minecraft:deep_frozen_ocean, MONSTER, upgrade_aquatic:thrasher, 80, 1, 2
7079, ocean, minecraft:deep_frozen_ocean, CREATURE, minecraft:polar_bear, 10, 1, 2
7080, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7081, ocean, minecraft:deep_frozen_ocean, CREATURE, betteranimalsplus:walrus, 10, 1, 5
7082, ocean, minecraft:deep_frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
7083, ocean, minecraft:deep_frozen_ocean, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
7084, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
7085, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, abyssaldepths:sailfish, 10, 1, 5
7086, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, abyssaldepths:sea_serpent, 10, 1, 1
7087, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, abyssaldepths:seahorse, 10, 1, 3
7088, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, abyssaldepths:swordfish, 10, 1, 4
7089, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
7090, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
7091, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
7092, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
7093, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
7094, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
7095, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 10, 1, 1
7096, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
7097, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
7098, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 10, 1, 1
7099, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 10, 1, 1
7100, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
7101, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, abyssaldepths:blackcap_basslet, 10, 1, 4
7102, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, abyssaldepths:butterflyfish, 10, 2, 5
7103, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, abyssaldepths:clownfish, 10, 2, 3
7104, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, abyssaldepths:fish, 10, 3, 5
7105, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, abyssaldepths:fairy_basslet, 10, 1, 4
7106, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, abyssaldepths:masked_butterflyfish, 10, 2, 5
7107, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, abyssaldepths:raccoon_butterflyfish, 10, 3, 5
7108, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
7109, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
7110, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
7111, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
7112, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
7113, none, dark_caverns:rocky_caverns, MONSTER, dark_caverns:luminite_golem, 40, 1, 2
7114, none, dark_caverns:rocky_caverns, MONSTER, dark_caverns:camorock, 35, 1, 1
7115, none, dark_caverns:rocky_caverns, MONSTER, dark_caverns:luminite_fox, 70, 1, 3
7116, none, dark_caverns:rocky_caverns, MONSTER, minecraft:skeleton, 10, 1, 3
7117, none, dark_caverns:rocky_caverns, MONSTER, geode:redstonegeode, 30, 1, 1
7118, none, dark_caverns:rocky_caverns, MONSTER, geode:quartzgeode, 45, 1, 1
7119, none, dark_caverns:rocky_caverns, MONSTER, geode:lapisgeode, 35, 1, 1
7120, none, dark_caverns:rocky_caverns, MONSTER, geode:irongeode, 40, 1, 1
7121, none, dark_caverns:rocky_caverns, MONSTER, geode:goldgeode, 35, 1, 1
7122, none, dark_caverns:rocky_caverns, MONSTER, geode:glowstonegeode, 45, 1, 1
7123, none, dark_caverns:rocky_caverns, MONSTER, geode:emeraldgeode, 45, 1, 1
7124, none, dark_caverns:rocky_caverns, MONSTER, geode:diamondgeode, 25, 1, 1
7125, none, dark_caverns:rocky_caverns, MONSTER, geode:coalgeode, 50, 1, 1
7126, none, dark_caverns:rocky_caverns, MONSTER, mowziesmobs:grottol, 10, 1, 1
7127, none, dark_caverns:rocky_caverns, MONSTER, dungeons_mobs:armored_skeleton, 10, 1, 3
7128, none, dark_caverns:rocky_caverns, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7129, none, dark_caverns:rocky_caverns, AMBIENT, supplementaries:firefly, 10, 5, 9
7130, none, dark_caverns:glimmershroom_forest, MONSTER, dark_caverns:shroomie, 80, 1, 1
7131, none, dark_caverns:glimmershroom_forest, MONSTER, dark_caverns:shroomling, 60, 1, 2
7132, none, dark_caverns:glimmershroom_forest, MONSTER, geode:redstonegeode, 30, 1, 1
7133, none, dark_caverns:glimmershroom_forest, MONSTER, geode:quartzgeode, 45, 1, 1
7134, none, dark_caverns:glimmershroom_forest, MONSTER, geode:lapisgeode, 35, 1, 1
7135, none, dark_caverns:glimmershroom_forest, MONSTER, geode:irongeode, 40, 1, 1
7136, none, dark_caverns:glimmershroom_forest, MONSTER, geode:goldgeode, 35, 1, 1
7137, none, dark_caverns:glimmershroom_forest, MONSTER, geode:glowstonegeode, 45, 1, 1
7138, none, dark_caverns:glimmershroom_forest, MONSTER, geode:emeraldgeode, 45, 1, 1
7139, none, dark_caverns:glimmershroom_forest, MONSTER, geode:diamondgeode, 25, 1, 1
7140, none, dark_caverns:glimmershroom_forest, MONSTER, geode:coalgeode, 50, 1, 1
7141, none, dark_caverns:glimmershroom_forest, MONSTER, mowziesmobs:grottol, 10, 1, 1
7142, none, dark_caverns:glimmershroom_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7143, none, dark_caverns:glimmershroom_forest, AMBIENT, supplementaries:firefly, 10, 5, 9
